month_num,商品ID,店舗ID,売上個数,year_ago,商品カテゴリID,year,month,商品価格
15,1200033,0,0.0,1.0,120,2019,4,290
15,1200033,1,1.0,0.0,120,2019,4,290
15,1200033,2,0.0,0.0,120,2019,4,290
15,1200033,3,2.0,1.0,120,2019,4,290
15,1200033,4,1.0,0.0,120,2019,4,290
15,1200033,5,0.0,0.0,120,2019,4,290
15,1200033,6,0.0,1.0,120,2019,4,290
15,1200033,7,1.0,0.0,120,2019,4,290
15,1200033,8,0.0,0.0,120,2019,4,290
15,1200033,9,0.0,0.0,120,2019,4,290
15,1200033,10,0.0,1.0,120,2019,4,290
15,1200033,11,0.0,0.0,120,2019,4,290
15,1200033,12,0.0,0.0,120,2019,4,290
15,1200033,13,2.0,2.0,120,2019,4,290
15,1200033,14,0.0,1.0,120,2019,4,290
15,1200033,15,0.0,1.0,120,2019,4,290
15,1200033,16,1.0,1.0,120,2019,4,290
15,1200033,17,1.0,0.0,120,2019,4,290
15,1200034,0,0.0,1.0,120,2019,4,850
15,1200034,1,1.0,0.0,120,2019,4,850
15,1200034,2,0.0,0.0,120,2019,4,850
15,1200034,3,1.0,0.0,120,2019,4,850
15,1200034,4,0.0,0.0,120,2019,4,850
15,1200034,5,0.0,1.0,120,2019,4,850
15,1200034,6,3.0,0.0,120,2019,4,850
15,1200034,7,2.0,2.0,120,2019,4,850
15,1200034,8,0.0,1.0,120,2019,4,850
15,1200034,9,0.0,4.0,120,2019,4,850
15,1200034,10,4.0,1.0,120,2019,4,850
15,1200034,11,2.0,0.0,120,2019,4,850
15,1200034,12,1.0,0.0,120,2019,4,850
15,1200034,13,1.0,2.0,120,2019,4,850
15,1200034,14,0.0,1.0,120,2019,4,850
15,1200034,15,1.0,1.0,120,2019,4,850
15,1200034,16,0.0,1.0,120,2019,4,850
15,1200034,17,0.0,0.0,120,2019,4,850
15,1200035,0,0.0,0.0,120,2019,4,850
15,1200035,1,0.0,1.0,120,2019,4,850
15,1200035,2,0.0,0.0,120,2019,4,850
15,1200035,3,0.0,1.0,120,2019,4,850
15,1200035,4,0.0,0.0,120,2019,4,850
15,1200035,5,0.0,0.0,120,2019,4,850
15,1200035,6,0.0,0.0,120,2019,4,850
15,1200035,7,0.0,0.0,120,2019,4,850
15,1200035,8,0.0,1.0,120,2019,4,850
15,1200035,9,0.0,2.0,120,2019,4,850
15,1200035,10,0.0,0.0,120,2019,4,850
15,1200035,11,0.0,0.0,120,2019,4,850
15,1200035,12,0.0,0.0,120,2019,4,850
15,1200035,13,0.0,0.0,120,2019,4,850
15,1200035,14,0.0,0.0,120,2019,4,850
15,1200035,15,0.0,0.0,120,2019,4,850
15,1200035,16,1.0,1.0,120,2019,4,850
15,1200035,17,0.0,0.0,120,2019,4,850
15,1200036,0,1.0,0.0,120,2019,4,510
15,1200036,1,3.0,0.0,120,2019,4,510
15,1200036,2,0.0,0.0,120,2019,4,510
15,1200036,3,2.0,0.0,120,2019,4,510
15,1200036,4,0.0,0.0,120,2019,4,510
15,1200036,5,0.0,0.0,120,2019,4,510
15,1200036,6,2.0,0.0,120,2019,4,510
15,1200036,7,2.0,0.0,120,2019,4,510
15,1200036,8,0.0,0.0,120,2019,4,510
15,1200036,9,0.0,0.0,120,2019,4,510
15,1200036,10,1.0,0.0,120,2019,4,510
15,1200036,11,0.0,0.0,120,2019,4,510
15,1200036,12,0.0,0.0,120,2019,4,510
15,1200036,13,3.0,0.0,120,2019,4,510
15,1200036,14,0.0,0.0,120,2019,4,510
15,1200036,15,0.0,0.0,120,2019,4,510
15,1200036,16,0.0,0.0,120,2019,4,510
15,1200036,17,1.0,0.0,120,2019,4,510
15,1200037,0,0.0,0.0,120,2019,4,3650
15,1200037,1,1.0,0.0,120,2019,4,3650
15,1200037,2,0.0,0.0,120,2019,4,3650
15,1200037,3,1.0,0.0,120,2019,4,3650
15,1200037,4,0.0,0.0,120,2019,4,3650
15,1200037,5,0.0,0.0,120,2019,4,3650
15,1200037,6,0.0,0.0,120,2019,4,3650
15,1200037,7,0.0,0.0,120,2019,4,3650
15,1200037,8,3.0,0.0,120,2019,4,3650
15,1200037,9,0.0,0.0,120,2019,4,3650
15,1200037,10,0.0,0.0,120,2019,4,3650
15,1200037,11,1.0,0.0,120,2019,4,3650
15,1200037,12,1.0,0.0,120,2019,4,3650
15,1200037,13,1.0,0.0,120,2019,4,3650
15,1200037,14,0.0,0.0,120,2019,4,3650
15,1200037,15,0.0,0.0,120,2019,4,3650
15,1200037,16,0.0,0.0,120,2019,4,3650
15,1200037,17,0.0,0.0,120,2019,4,3650
15,1200038,0,2.0,0.0,120,2019,4,340
15,1200038,1,1.0,0.0,120,2019,4,340
15,1200038,2,0.0,0.0,120,2019,4,340
15,1200038,3,1.0,0.0,120,2019,4,340
15,1200038,4,3.0,0.0,120,2019,4,340
15,1200038,5,0.0,0.0,120,2019,4,340
15,1200038,6,2.0,0.0,120,2019,4,340
15,1200038,7,1.0,0.0,120,2019,4,340
15,1200038,8,0.0,0.0,120,2019,4,340
15,1200038,9,0.0,0.0,120,2019,4,340
15,1200038,10,3.0,0.0,120,2019,4,340
15,1200038,11,0.0,0.0,120,2019,4,340
15,1200038,12,0.0,0.0,120,2019,4,340
15,1200038,13,0.0,0.0,120,2019,4,340
15,1200038,14,1.0,0.0,120,2019,4,340
15,1200038,15,1.0,0.0,120,2019,4,340
15,1200038,16,0.0,0.0,120,2019,4,340
15,1200038,17,1.0,0.0,120,2019,4,340
15,1200039,0,1.0,0.0,120,2019,4,340
15,1200039,1,2.0,0.0,120,2019,4,340
15,1200039,2,0.0,0.0,120,2019,4,340
15,1200039,3,0.0,0.0,120,2019,4,340
15,1200039,4,1.0,0.0,120,2019,4,340
15,1200039,5,1.0,0.0,120,2019,4,340
15,1200039,6,2.0,0.0,120,2019,4,340
15,1200039,7,0.0,0.0,120,2019,4,340
15,1200039,8,0.0,0.0,120,2019,4,340
15,1200039,9,0.0,0.0,120,2019,4,340
15,1200039,10,0.0,0.0,120,2019,4,340
15,1200039,11,0.0,0.0,120,2019,4,340
15,1200039,12,0.0,0.0,120,2019,4,340
15,1200039,13,3.0,0.0,120,2019,4,340
15,1200039,14,0.0,0.0,120,2019,4,340
15,1200039,15,0.0,0.0,120,2019,4,340
15,1200039,16,2.0,0.0,120,2019,4,340
15,1200039,17,1.0,0.0,120,2019,4,340
15,1200040,0,0.0,0.0,120,2019,4,510
15,1200040,1,1.0,0.0,120,2019,4,510
15,1200040,2,0.0,0.0,120,2019,4,510
15,1200040,3,0.0,0.0,120,2019,4,510
15,1200040,4,1.0,0.0,120,2019,4,510
15,1200040,5,0.0,0.0,120,2019,4,510
15,1200040,6,0.0,0.0,120,2019,4,510
15,1200040,7,0.0,0.0,120,2019,4,510
15,1200040,8,0.0,0.0,120,2019,4,510
15,1200040,9,1.0,0.0,120,2019,4,510
15,1200040,10,1.0,0.0,120,2019,4,510
15,1200040,11,0.0,0.0,120,2019,4,510
15,1200040,12,0.0,0.0,120,2019,4,510
15,1200040,13,0.0,0.0,120,2019,4,510
15,1200040,14,1.0,0.0,120,2019,4,510
15,1200040,15,1.0,0.0,120,2019,4,510
15,1200040,16,0.0,0.0,120,2019,4,510
15,1200040,17,0.0,0.0,120,2019,4,510
15,1300001,0,1.0,3.0,130,2019,4,4250
15,1300001,1,0.0,1.0,130,2019,4,4250
15,1300001,2,0.0,0.0,130,2019,4,4250
15,1300001,3,1.0,0.0,130,2019,4,4250
15,1300001,4,1.0,2.0,130,2019,4,4250
15,1300001,5,0.0,0.0,130,2019,4,4250
15,1300001,6,0.0,2.0,130,2019,4,4250
15,1300001,7,0.0,2.0,130,2019,4,4250
15,1300001,8,0.0,0.0,130,2019,4,4250
15,1300001,9,0.0,1.0,130,2019,4,4250
15,1300001,10,0.0,3.0,130,2019,4,4250
15,1300001,11,0.0,1.0,130,2019,4,4250
15,1300001,12,0.0,0.0,130,2019,4,4250
15,1300001,13,2.0,1.0,130,2019,4,4250
15,1300001,14,0.0,1.0,130,2019,4,4250
15,1300001,15,0.0,1.0,130,2019,4,4250
15,1300001,16,0.0,0.0,130,2019,4,4250
15,1300001,17,0.0,0.0,130,2019,4,4250
15,1300002,0,0.0,2.0,130,2019,4,1700
15,1300002,1,0.0,0.0,130,2019,4,1700
15,1300002,2,0.0,0.0,130,2019,4,1700
15,1300002,3,0.0,1.0,130,2019,4,1700
15,1300002,4,0.0,1.0,130,2019,4,1700
15,1300002,5,0.0,0.0,130,2019,4,1700
15,1300002,6,0.0,0.0,130,2019,4,1700
15,1300002,7,0.0,1.0,130,2019,4,1700
15,1300002,8,0.0,0.0,130,2019,4,1700
15,1300002,9,1.0,0.0,130,2019,4,1700
15,1300002,10,1.0,2.0,130,2019,4,1700
15,1300002,11,0.0,0.0,130,2019,4,1700
15,1300002,12,0.0,0.0,130,2019,4,1700
15,1300002,13,0.0,1.0,130,2019,4,1700
15,1300002,14,0.0,1.0,130,2019,4,1700
15,1300002,15,0.0,1.0,130,2019,4,1700
15,1300002,16,0.0,0.0,130,2019,4,1700
15,1300002,17,0.0,0.0,130,2019,4,1700
15,1400001,0,1.0,0.0,140,2019,4,640
15,1400001,1,0.0,1.0,140,2019,4,640
15,1400001,2,1.0,0.0,140,2019,4,640
15,1400001,3,0.0,0.0,140,2019,4,640
15,1400001,4,0.0,0.0,140,2019,4,640
15,1400001,5,0.0,1.0,140,2019,4,640
15,1400001,6,2.0,1.0,140,2019,4,640
15,1400001,7,1.0,0.0,140,2019,4,640
15,1400001,8,0.0,0.0,140,2019,4,640
15,1400001,9,0.0,0.0,140,2019,4,640
15,1400001,10,1.0,0.0,140,2019,4,640
15,1400001,11,0.0,0.0,140,2019,4,640
15,1400001,12,0.0,0.0,140,2019,4,640
15,1400001,13,0.0,0.0,140,2019,4,640
15,1400001,14,0.0,2.0,140,2019,4,640
15,1400001,15,0.0,0.0,140,2019,4,640
15,1400001,16,0.0,0.0,140,2019,4,640
15,1400001,17,0.0,0.0,140,2019,4,640
15,1400002,0,3.0,0.0,140,2019,4,590
15,1400002,1,0.0,0.0,140,2019,4,590
15,1400002,2,0.0,0.0,140,2019,4,590
15,1400002,3,2.0,0.0,140,2019,4,590
15,1400002,4,0.0,0.0,140,2019,4,590
15,1400002,5,1.0,1.0,140,2019,4,590
15,1400002,6,4.0,0.0,140,2019,4,590
15,1400002,7,3.0,0.0,140,2019,4,590
15,1400002,8,1.0,1.0,140,2019,4,590
15,1400002,9,0.0,0.0,140,2019,4,590
15,1400002,10,2.0,0.0,140,2019,4,590
15,1400002,11,1.0,0.0,140,2019,4,590
15,1400002,12,0.0,0.0,140,2019,4,590
15,1400002,13,4.0,0.0,140,2019,4,590
15,1400002,14,0.0,0.0,140,2019,4,590
15,1400002,15,1.0,1.0,140,2019,4,590
15,1400002,16,0.0,0.0,140,2019,4,590
15,1400002,17,2.0,0.0,140,2019,4,590
15,1400003,0,0.0,0.0,140,2019,4,590
15,1400003,1,0.0,0.0,140,2019,4,590
15,1400003,2,0.0,0.0,140,2019,4,590
15,1400003,3,0.0,1.0,140,2019,4,590
15,1400003,4,0.0,0.0,140,2019,4,590
15,1400003,5,0.0,1.0,140,2019,4,590
15,1400003,6,0.0,0.0,140,2019,4,590
15,1400003,7,0.0,0.0,140,2019,4,590
15,1400003,8,0.0,0.0,140,2019,4,590
15,1400003,9,0.0,0.0,140,2019,4,590
15,1400003,10,0.0,0.0,140,2019,4,590
15,1400003,11,0.0,0.0,140,2019,4,590
15,1400003,12,0.0,0.0,140,2019,4,590
15,1400003,13,0.0,2.0,140,2019,4,590
15,1400003,14,1.0,0.0,140,2019,4,590
15,1400003,15,0.0,0.0,140,2019,4,590
15,1400003,16,0.0,0.0,140,2019,4,590
15,1400003,17,2.0,0.0,140,2019,4,590
15,1400004,0,1.0,0.0,140,2019,4,930
15,1400004,1,0.0,0.0,140,2019,4,930
15,1400004,2,1.0,0.0,140,2019,4,930
15,1400004,3,1.0,0.0,140,2019,4,930
15,1400004,4,2.0,0.0,140,2019,4,930
15,1400004,5,0.0,0.0,140,2019,4,930
15,1400004,6,0.0,0.0,140,2019,4,930
15,1400004,7,1.0,0.0,140,2019,4,930
15,1400004,8,0.0,0.0,140,2019,4,930
15,1400004,9,0.0,0.0,140,2019,4,930
15,1400004,10,0.0,0.0,140,2019,4,930
15,1400004,11,0.0,0.0,140,2019,4,930
15,1400004,12,0.0,0.0,140,2019,4,930
15,1400004,13,2.0,0.0,140,2019,4,930
15,1400004,14,0.0,0.0,140,2019,4,930
15,1400004,15,0.0,0.0,140,2019,4,930
15,1400004,16,0.0,0.0,140,2019,4,930
15,1400004,17,0.0,0.0,140,2019,4,930
15,1400898,0,0.0,0.0,140,2019,4,1360
15,1400898,1,1.0,0.0,140,2019,4,1360
15,1400898,2,0.0,0.0,140,2019,4,1360
15,1400898,3,4.0,0.0,140,2019,4,1360
15,1400898,4,3.0,0.0,140,2019,4,1360
15,1400898,5,0.0,0.0,140,2019,4,1360
15,1400898,6,0.0,0.0,140,2019,4,1360
15,1400898,7,2.0,0.0,140,2019,4,1360
15,1400898,8,0.0,0.0,140,2019,4,1360
15,1400898,9,1.0,0.0,140,2019,4,1360
15,1400898,10,1.0,0.0,140,2019,4,1360
15,1400898,11,0.0,0.0,140,2019,4,1360
15,1400898,12,4.0,0.0,140,2019,4,1360
15,1400898,13,0.0,0.0,140,2019,4,1360
15,1400898,14,0.0,0.0,140,2019,4,1360
15,1400898,15,1.0,0.0,140,2019,4,1360
15,1400898,16,0.0,0.0,140,2019,4,1360
15,1400898,17,3.0,0.0,140,2019,4,1360
15,1500001,0,0.0,0.0,150,2019,4,2890
15,1500001,1,0.0,0.0,150,2019,4,2890
15,1500001,2,5.0,0.0,150,2019,4,2890
15,1500001,3,2.0,0.0,150,2019,4,2890
15,1500001,4,2.0,0.0,150,2019,4,2890
15,1500001,5,1.0,0.0,150,2019,4,2890
15,1500001,6,1.0,0.0,150,2019,4,2890
15,1500001,7,6.0,0.0,150,2019,4,2890
15,1500001,8,0.0,0.0,150,2019,4,2890
15,1500001,9,4.0,0.0,150,2019,4,2890
15,1500001,10,0.0,0.0,150,2019,4,2890
15,1500001,11,1.0,0.0,150,2019,4,2890
15,1500001,12,1.0,0.0,150,2019,4,2890
15,1500001,13,4.0,0.0,150,2019,4,2890
15,1500001,14,1.0,0.0,150,2019,4,2890
15,1500001,15,0.0,0.0,150,2019,4,2890
15,1500001,16,2.0,0.0,150,2019,4,2890
15,1500001,17,2.0,0.0,150,2019,4,2890
15,1600001,0,2.0,2.0,160,2019,4,560
15,1600001,1,0.0,0.0,160,2019,4,560
15,1600001,2,3.0,0.0,160,2019,4,560
15,1600001,3,1.0,4.0,160,2019,4,560
15,1600001,4,1.0,3.0,160,2019,4,560
15,1600001,5,2.0,1.0,160,2019,4,560
15,1600001,6,4.0,1.0,160,2019,4,560
15,1600001,7,4.0,3.0,160,2019,4,560
15,1600001,8,2.0,0.0,160,2019,4,560
15,1600001,9,1.0,3.0,160,2019,4,560
15,1600001,10,2.0,3.0,160,2019,4,560
15,1600001,11,2.0,0.0,160,2019,4,560
15,1600001,12,2.0,1.0,160,2019,4,560
15,1600001,13,1.0,3.0,160,2019,4,560
15,1600001,14,1.0,0.0,160,2019,4,560
15,1600001,15,0.0,0.0,160,2019,4,560
15,1600001,16,3.0,0.0,160,2019,4,560
15,1600001,17,1.0,2.0,160,2019,4,560
15,1600002,0,5.0,5.0,160,2019,4,510
15,1600002,1,0.0,1.0,160,2019,4,510
15,1600002,2,3.0,1.0,160,2019,4,510
15,1600002,3,3.0,1.0,160,2019,4,510
15,1600002,4,5.0,4.0,160,2019,4,510
15,1600002,5,0.0,1.0,160,2019,4,510
15,1600002,6,3.0,0.0,160,2019,4,510
15,1600002,7,3.0,6.0,160,2019,4,510
15,1600002,8,0.0,5.0,160,2019,4,510
15,1600002,9,2.0,1.0,160,2019,4,510
15,1600002,10,1.0,0.0,160,2019,4,510
15,1600002,11,1.0,2.0,160,2019,4,510
15,1600002,12,0.0,0.0,160,2019,4,510
15,1600002,13,10.0,10.0,160,2019,4,510
15,1600002,14,0.0,2.0,160,2019,4,510
15,1600002,15,1.0,0.0,160,2019,4,510
15,1600002,16,2.0,6.0,160,2019,4,510
15,1600002,17,1.0,2.0,160,2019,4,510
15,1600003,0,6.0,8.0,160,2019,4,510
15,1600003,1,2.0,4.0,160,2019,4,510
15,1600003,2,4.0,1.0,160,2019,4,510
15,1600003,3,8.0,7.0,160,2019,4,510
15,1600003,4,8.0,1.0,160,2019,4,510
15,1600003,5,0.0,2.0,160,2019,4,510
15,1600003,6,3.0,5.0,160,2019,4,510
15,1600003,7,12.0,20.0,160,2019,4,510
15,1600003,8,4.0,2.0,160,2019,4,510
15,1600003,9,1.0,10.0,160,2019,4,510
15,1600003,10,4.0,17.0,160,2019,4,510
15,1600003,11,1.0,3.0,160,2019,4,510
15,1600003,12,3.0,0.0,160,2019,4,510
15,1600003,13,10.0,6.0,160,2019,4,510
15,1600003,14,2.0,4.0,160,2019,4,510
15,1600003,15,1.0,1.0,160,2019,4,510
15,1600003,16,3.0,4.0,160,2019,4,510
15,1600003,17,8.0,5.0,160,2019,4,510
15,1600052,0,0.0,0.0,160,2019,4,680
15,1600052,1,1.0,0.0,160,2019,4,680
15,1600052,2,2.0,0.0,160,2019,4,680
15,1600052,3,0.0,0.0,160,2019,4,680
15,1600052,4,1.0,0.0,160,2019,4,680
15,1600052,5,0.0,0.0,160,2019,4,680
15,1600052,6,3.0,0.0,160,2019,4,680
15,1600052,7,2.0,0.0,160,2019,4,680
15,1600052,8,1.0,0.0,160,2019,4,680
15,1600052,9,0.0,0.0,160,2019,4,680
15,1600052,10,1.0,0.0,160,2019,4,680
15,1600052,11,0.0,0.0,160,2019,4,680
15,1600052,12,1.0,0.0,160,2019,4,680
15,1600052,13,1.0,0.0,160,2019,4,680
15,1600052,14,0.0,0.0,160,2019,4,680
15,1600052,15,1.0,0.0,160,2019,4,680
15,1600052,16,1.0,0.0,160,2019,4,680
15,1600052,17,1.0,0.0,160,2019,4,680
15,1600054,0,7.0,0.0,160,2019,4,590
15,1600054,1,0.0,0.0,160,2019,4,590
15,1600054,2,0.0,0.0,160,2019,4,590
15,1600054,3,2.0,0.0,160,2019,4,590
15,1600054,4,1.0,0.0,160,2019,4,590
15,1600054,5,2.0,0.0,160,2019,4,590
15,1600054,6,4.0,0.0,160,2019,4,590
15,1600054,7,3.0,0.0,160,2019,4,590
15,1600054,8,1.0,0.0,160,2019,4,590
15,1600054,9,3.0,0.0,160,2019,4,590
15,1600054,10,0.0,0.0,160,2019,4,590
15,1600054,11,0.0,0.0,160,2019,4,590
15,1600054,12,1.0,0.0,160,2019,4,590
15,1600054,13,4.0,0.0,160,2019,4,590
15,1600054,14,0.0,0.0,160,2019,4,590
15,1600054,15,0.0,0.0,160,2019,4,590
15,1600054,16,0.0,0.0,160,2019,4,590
15,1600054,17,2.0,0.0,160,2019,4,590
15,1700001,0,1.0,4.0,170,2019,4,1690
15,1700001,1,0.0,0.0,170,2019,4,1690
15,1700001,2,0.0,1.0,170,2019,4,1690
15,1700001,3,1.0,3.0,170,2019,4,1690
15,1700001,4,0.0,0.0,170,2019,4,1690
15,1700001,5,1.0,1.0,170,2019,4,1690
15,1700001,6,0.0,1.0,170,2019,4,1690
15,1700001,7,2.0,3.0,170,2019,4,1690
15,1700001,8,1.0,4.0,170,2019,4,1690
15,1700001,9,0.0,1.0,170,2019,4,1690
15,1700001,10,0.0,1.0,170,2019,4,1690
15,1700001,11,0.0,3.0,170,2019,4,1690
15,1700001,12,0.0,1.0,170,2019,4,1690
15,1700001,13,2.0,4.0,170,2019,4,1690
15,1700001,14,2.0,2.0,170,2019,4,1690
15,1700001,15,1.0,0.0,170,2019,4,1690
15,1700001,16,0.0,3.0,170,2019,4,1690
15,1700001,17,0.0,3.0,170,2019,4,1690
15,1700003,0,4.0,2.0,170,2019,4,1630
15,1700003,1,1.0,0.0,170,2019,4,1630
15,1700003,2,1.0,0.0,170,2019,4,1630
15,1700003,3,2.0,0.0,170,2019,4,1630
15,1700003,4,0.0,1.0,170,2019,4,1630
15,1700003,5,0.0,0.0,170,2019,4,1630
15,1700003,6,2.0,1.0,170,2019,4,1630
15,1700003,7,1.0,1.0,170,2019,4,1630
15,1700003,8,1.0,0.0,170,2019,4,1630
15,1700003,9,1.0,0.0,170,2019,4,1630
15,1700003,10,1.0,0.0,170,2019,4,1630
15,1700003,11,0.0,0.0,170,2019,4,1630
15,1700003,12,0.0,0.0,170,2019,4,1630
15,1700003,13,2.0,1.0,170,2019,4,1630
15,1700003,14,0.0,0.0,170,2019,4,1630
15,1700003,15,0.0,0.0,170,2019,4,1630
15,1700003,16,0.0,1.0,170,2019,4,1630
15,1700003,17,0.0,0.0,170,2019,4,1630
15,1700004,0,0.0,0.0,170,2019,4,1700
15,1700004,1,0.0,0.0,170,2019,4,1700
15,1700004,2,1.0,1.0,170,2019,4,1700
15,1700004,3,2.0,0.0,170,2019,4,1700
15,1700004,4,1.0,0.0,170,2019,4,1700
15,1700004,5,1.0,0.0,170,2019,4,1700
15,1700004,6,2.0,0.0,170,2019,4,1700
15,1700004,7,0.0,0.0,170,2019,4,1700
15,1700004,8,0.0,0.0,170,2019,4,1700
15,1700004,9,0.0,0.0,170,2019,4,1700
15,1700004,10,0.0,1.0,170,2019,4,1700
15,1700004,11,0.0,0.0,170,2019,4,1700
15,1700004,12,2.0,0.0,170,2019,4,1700
15,1700004,13,2.0,0.0,170,2019,4,1700
15,1700004,14,0.0,0.0,170,2019,4,1700
15,1700004,15,0.0,0.0,170,2019,4,1700
15,1700004,16,0.0,2.0,170,2019,4,1700
15,1700004,17,0.0,1.0,170,2019,4,1700
15,1700005,0,0.0,2.0,170,2019,4,1700
15,1700005,1,0.0,0.0,170,2019,4,1700
15,1700005,2,0.0,1.0,170,2019,4,1700
15,1700005,3,0.0,1.0,170,2019,4,1700
15,1700005,4,2.0,0.0,170,2019,4,1700
15,1700005,5,0.0,0.0,170,2019,4,1700
15,1700005,6,3.0,0.0,170,2019,4,1700
15,1700005,7,1.0,1.0,170,2019,4,1700
15,1700005,8,0.0,1.0,170,2019,4,1700
15,1700005,9,2.0,1.0,170,2019,4,1700
15,1700005,10,2.0,0.0,170,2019,4,1700
15,1700005,11,0.0,0.0,170,2019,4,1700
15,1700005,12,0.0,0.0,170,2019,4,1700
15,1700005,13,2.0,0.0,170,2019,4,1700
15,1700005,14,0.0,1.0,170,2019,4,1700
15,1700005,15,0.0,0.0,170,2019,4,1700
15,1700005,16,0.0,0.0,170,2019,4,1700
15,1700005,17,0.0,1.0,170,2019,4,1700
15,1700006,0,0.0,0.0,170,2019,4,170
15,1700006,1,0.0,0.0,170,2019,4,170
15,1700006,2,0.0,0.0,170,2019,4,170
15,1700006,3,1.0,1.0,170,2019,4,170
15,1700006,4,0.0,0.0,170,2019,4,170
15,1700006,5,0.0,0.0,170,2019,4,170
15,1700006,6,0.0,0.0,170,2019,4,170
15,1700006,7,3.0,0.0,170,2019,4,170
15,1700006,8,0.0,0.0,170,2019,4,170
15,1700006,9,1.0,0.0,170,2019,4,170
15,1700006,10,0.0,0.0,170,2019,4,170
15,1700006,11,0.0,0.0,170,2019,4,170
15,1700006,12,0.0,0.0,170,2019,4,170
15,1700006,13,0.0,1.0,170,2019,4,170
15,1700006,14,0.0,1.0,170,2019,4,170
15,1700006,15,0.0,1.0,170,2019,4,170
15,1700006,16,1.0,0.0,170,2019,4,170
15,1700006,17,0.0,0.0,170,2019,4,170
15,1700007,0,1.0,0.0,170,2019,4,1100
15,1700007,1,0.0,0.0,170,2019,4,1100
15,1700007,2,0.0,0.0,170,2019,4,1100
15,1700007,3,1.0,1.0,170,2019,4,1100
15,1700007,4,0.0,0.0,170,2019,4,1100
15,1700007,5,0.0,0.0,170,2019,4,1100
15,1700007,6,1.0,0.0,170,2019,4,1100
15,1700007,7,1.0,0.0,170,2019,4,1100
15,1700007,8,0.0,0.0,170,2019,4,1100
15,1700007,9,0.0,0.0,170,2019,4,1100
15,1700007,10,1.0,0.0,170,2019,4,1100
15,1700007,11,0.0,1.0,170,2019,4,1100
15,1700007,12,0.0,0.0,170,2019,4,1100
15,1700007,13,1.0,0.0,170,2019,4,1100
15,1700007,14,0.0,0.0,170,2019,4,1100
15,1700007,15,0.0,0.0,170,2019,4,1100
15,1700007,16,0.0,0.0,170,2019,4,1100
15,1700007,17,0.0,1.0,170,2019,4,1100
15,1700008,0,2.0,4.0,170,2019,4,170
15,1700008,1,0.0,0.0,170,2019,4,170
15,1700008,2,0.0,1.0,170,2019,4,170
15,1700008,3,0.0,0.0,170,2019,4,170
15,1700008,4,1.0,0.0,170,2019,4,170
15,1700008,5,0.0,0.0,170,2019,4,170
15,1700008,6,0.0,0.0,170,2019,4,170
15,1700008,7,2.0,0.0,170,2019,4,170
15,1700008,8,0.0,0.0,170,2019,4,170
15,1700008,9,1.0,0.0,170,2019,4,170
15,1700008,10,0.0,1.0,170,2019,4,170
15,1700008,11,0.0,1.0,170,2019,4,170
15,1700008,12,0.0,0.0,170,2019,4,170
15,1700008,13,0.0,0.0,170,2019,4,170
15,1700008,14,0.0,1.0,170,2019,4,170
15,1700008,15,0.0,1.0,170,2019,4,170
15,1700008,16,2.0,1.0,170,2019,4,170
15,1700008,17,0.0,0.0,170,2019,4,170
15,1700009,0,0.0,1.0,170,2019,4,1440
15,1700009,1,0.0,0.0,170,2019,4,1440
15,1700009,2,0.0,0.0,170,2019,4,1440
15,1700009,3,0.0,0.0,170,2019,4,1440
15,1700009,4,0.0,0.0,170,2019,4,1440
15,1700009,5,0.0,0.0,170,2019,4,1440
15,1700009,6,0.0,1.0,170,2019,4,1440
15,1700009,7,0.0,0.0,170,2019,4,1440
15,1700009,8,0.0,0.0,170,2019,4,1440
15,1700009,9,0.0,0.0,170,2019,4,1440
15,1700009,10,0.0,0.0,170,2019,4,1440
15,1700009,11,0.0,0.0,170,2019,4,1440
15,1700009,12,0.0,0.0,170,2019,4,1440
15,1700009,13,2.0,0.0,170,2019,4,1440
15,1700009,14,0.0,0.0,170,2019,4,1440
15,1700009,15,0.0,0.0,170,2019,4,1440
15,1700009,16,0.0,0.0,170,2019,4,1440
15,1700009,17,0.0,0.0,170,2019,4,1440
15,1700010,0,1.0,1.0,170,2019,4,1700
15,1700010,1,0.0,0.0,170,2019,4,1700
15,1700010,2,0.0,0.0,170,2019,4,1700
15,1700010,3,1.0,0.0,170,2019,4,1700
15,1700010,4,2.0,0.0,170,2019,4,1700
15,1700010,5,0.0,1.0,170,2019,4,1700
15,1700010,6,0.0,0.0,170,2019,4,1700
15,1700010,7,1.0,3.0,170,2019,4,1700
15,1700010,8,0.0,0.0,170,2019,4,1700
15,1700010,9,0.0,0.0,170,2019,4,1700
15,1700010,10,0.0,0.0,170,2019,4,1700
15,1700010,11,0.0,0.0,170,2019,4,1700
15,1700010,12,1.0,2.0,170,2019,4,1700
15,1700010,13,1.0,0.0,170,2019,4,1700
15,1700010,14,1.0,0.0,170,2019,4,1700
15,1700010,15,0.0,0.0,170,2019,4,1700
15,1700010,16,1.0,0.0,170,2019,4,1700
15,1700010,17,0.0,0.0,170,2019,4,1700
15,1700011,0,1.0,0.0,170,2019,4,1440
15,1700011,1,0.0,0.0,170,2019,4,1440
15,1700011,2,0.0,0.0,170,2019,4,1440
15,1700011,3,0.0,0.0,170,2019,4,1440
15,1700011,4,0.0,0.0,170,2019,4,1440
15,1700011,5,0.0,0.0,170,2019,4,1440
15,1700011,6,0.0,0.0,170,2019,4,1440
15,1700011,7,1.0,1.0,170,2019,4,1440
15,1700011,8,0.0,0.0,170,2019,4,1440
